P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score
197,571,0,0,0,100,198,571,4,0,0,100,16:28:04,8857,200
196,571,0,0,0,100,198,571,4,0,0,100,16:28:04,8893,200
195,571,0,0,0,100,198,571,4,0,0,100,16:28:04,8929,200
194,571,0,0,0,100,198,571,4,0,0,100,16:28:04,8964,200
193,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9000,200
192,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9037,200
191,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9074,200
190,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9111,200
189,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9148,200
188,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9185,200
187,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9222,200
186,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9259,200
185,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9296,200
184,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9333,200
183,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9370,200
182,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9407,200
181,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9444,200
180,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9481,200
179,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9519,200
178,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9556,200
177,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9593,200
176,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9630,200
175,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9667,200
174,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9704,200
173,571,0,0,0,100,198,571,4,0,0,100,16:28:05,9741,200
