P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp,Elapsed_time_miliseconds,Total_Score,goal_x,goal_y,obs_0_x,obs_0_y,obs_0_width,obs_0_height,obs_1_x,obs_1_y,obs_1_width,obs_1_height,obs_2_x,obs_2_y,obs_2_width,obs_2_height,obs_3_x,obs_3_y,obs_3_width,obs_3_height,obs_4_x,obs_4_y,obs_4_width,obs_4_height,obs_5_x,obs_5_y,obs_5_width,obs_5_height
321,109,4,0,0,100,321,111,2,0,0,100,15:01:32,222,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
321,109,4,0,0,100,321,109,3,0,0,100,15:01:32,593,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
319,109,0,0,0,100,321,109,4,0,0,100,15:01:32,667,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
317,109,0,0,0,100,321,109,4,0,0,100,15:01:32,704,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
315,109,0,0,0,100,321,109,4,0,0,100,15:01:32,741,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
313,109,0,0,0,100,321,109,4,0,0,100,15:01:32,778,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
311,109,0,0,0,100,321,109,4,0,0,100,15:01:32,815,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
309,109,0,0,0,100,321,109,4,0,0,100,15:01:32,852,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
307,109,0,0,0,100,321,109,4,0,0,100,15:01:32,889,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
305,109,0,0,0,100,321,109,4,0,0,100,15:01:32,926,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
303,109,0,0,0,100,321,109,4,0,0,100,15:01:32,963,200,80,25,57,181,78,83,263,202,50,36,269,139,54,95,303,201,93,78,64,219,37,81,94,174,67,98
