P1_to_P2_relative_position,P1_to_obs_1_relative_position,P1_to_obs_2_relative_position,P1_to_obs_3_relative_position,P1_to_obs_4_relative_position,P1_to_obs_5_relative_position,P2_to_obs_1_relative_position,P2_to_obs_2_relative_position,P2_to_obs_3_relative_position,P2_to_obs_4_relative_position,P2_to_obs_5_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,timestamp_milliseconds
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",9893
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",9929
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",9964
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10000
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10037
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10074
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10111
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10148
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10185
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10222
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10259
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10296
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10333
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10370
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10407
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10444
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10481
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10519
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10556
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10593
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10630
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10667
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10704
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10741
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10778
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10815
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10852
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10889
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10926
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",10963
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11000
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11036
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11071
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11107
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11143
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11179
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11214
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11250
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11286
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11321
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11357
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11393
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11429
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11464
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11500
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11536
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11571
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11607
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11643
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11679
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11714
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11750
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11786
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11821
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11857
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11893
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11929
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",11964
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12000
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12036
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12071
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12107
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12143
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12179
"(-50, 0)","(-37, -22)","(25, 52)","(-36, -62)","(26, -71)","(92, 7)","(0.0, -22.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -62.0)","(-87, -23)","(317, -71)","(367, -71)",12214
"(-50, 0)","(-37, -21)","(25, 53)","(-36, -61)","(26, -70)","(92, 8)","(0.0, -21.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -61.0)","(-87, -22)","(317, -70)","(367, -70)",15500
"(-50, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-47.0, 0.0)","(-48.0, 0.0)","(0.0, -60.0)","(-87, -21)","(317, -69)","(367, -69)",15536
"(-49, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-48.0, 0.0)","(-49.0, 0.0)","(0.0, -60.0)","(-88, -21)","(317, -69)","(366, -69)",15821
"(-48, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-49.0, 0.0)","(-50.0, 0.0)","(0.0, -60.0)","(73, 54)","(317, -69)","(365, -69)",15857
"(-47, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-50.0, 0.0)","(-51.0, 0.0)","(0.0, -60.0)","(72, 54)","(317, -69)","(364, -69)",15893
"(-46, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-51.0, 0.0)","(-52.0, 0.0)","(0.0, -60.0)","(71, 54)","(317, -69)","(363, -69)",15929
"(-45, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-52.0, 0.0)","(-53.0, 0.0)","(0.0, -60.0)","(70, 54)","(317, -69)","(362, -69)",15964
"(-44, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-53.0, 0.0)","(-54.0, 0.0)","(0.0, -60.0)","(69, 54)","(317, -69)","(361, -69)",16000
"(-43, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-54.0, 0.0)","(-55.0, 0.0)","(0.0, -60.0)","(68, 54)","(317, -69)","(360, -69)",16036
"(-42, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-55.0, 0.0)","(-56.0, 0.0)","(0.0, -60.0)","(67, 54)","(317, -69)","(359, -69)",16071
"(-41, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-56.0, 0.0)","(-57.0, 0.0)","(0.0, -60.0)","(66, 54)","(317, -69)","(358, -69)",16107
"(-40, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-57.0, 0.0)","(-58.0, 0.0)","(0.0, -60.0)","(65, 54)","(317, -69)","(357, -69)",16143
"(-39, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-58.0, 0.0)","(-59.0, 0.0)","(0.0, -60.0)","(64, 54)","(317, -69)","(356, -69)",16179
"(-38, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0.0, -20.0)","(-59.0, 0.0)","(0.0, -60.0)","(-60.0, 0.0)","(63, 54)","(317, -69)","(355, -69)",16214
"(-37, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(0, -20)","(0.0, -60.0)","(-60.0, 0.0)","(-61.0, 0.0)","(62, 54)","(317, -69)","(354, -69)",16250
"(-36, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-1, -20)","(0, -60)","(-61.0, 0.0)","(-62.0, 0.0)","(61, 54)","(317, -69)","(353, -69)",16286
"(-35, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-2, -20)","(-1, -60)","(-62.0, 0.0)","(-63.0, 0.0)","(60, 54)","(317, -69)","(352, -69)",16321
"(-34, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-3, -20)","(-2, -60)","(-63.0, 0.0)","(-64.0, 0.0)","(59, 54)","(317, -69)","(351, -69)",16357
"(-33, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-4, -20)","(-3, -60)","(-64.0, 0.0)","(-65.0, 0.0)","(58, 54)","(317, -69)","(350, -69)",16393
"(-32, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-5, -20)","(-4, -60)","(-65.0, 0.0)","(-66.0, 0.0)","(57, 54)","(317, -69)","(349, -69)",16429
"(-31, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-6, -20)","(-5, -60)","(-66.0, 0.0)","(-67.0, 0.0)","(56, 54)","(317, -69)","(348, -69)",16464
"(-30, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-7, -20)","(-6, -60)","(-67.0, 0.0)","(-68.0, 0.0)","(55, 54)","(317, -69)","(347, -69)",16500
"(-29, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-8, -20)","(-7, -60)","(-68.0, 0.0)","(-69.0, 0.0)","(54, 54)","(317, -69)","(346, -69)",16536
"(-28, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-9, -20)","(-8, -60)","(-69.0, 0.0)","(-70.0, 0.0)","(53, 54)","(317, -69)","(345, -69)",16571
"(-27, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-10, -20)","(-9, -60)","(-70.0, 0.0)","(-71.0, 0.0)","(52, 54)","(317, -69)","(344, -69)",16607
"(-26, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-11, -20)","(-10, -60)","(-71.0, 0.0)","(-72.0, 0.0)","(51, 54)","(317, -69)","(343, -69)",16643
"(-25, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-12, -20)","(-11, -60)","(-72.0, 0.0)","(-73.0, 0.0)","(50, 54)","(317, -69)","(342, -69)",16679
"(-24, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-13, -20)","(-12, -60)","(49, 54)","(-73.0, 0.0)","(-74.0, 0.0)","(317, -69)","(341, -69)",16714
"(-23, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-14, -20)","(-13, -60)","(48, 54)","(-74.0, 0.0)","(-75.0, 0.0)","(317, -69)","(340, -69)",16750
"(-22, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-15, -20)","(-14, -60)","(47, 54)","(-75.0, 0.0)","(-76.0, 0.0)","(317, -69)","(339, -69)",16786
"(-21, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-16, -20)","(-15, -60)","(46, 54)","(-76.0, 0.0)","(-77.0, 0.0)","(317, -69)","(338, -69)",16821
"(-20, 0)","(-37, -20)","(25, 54)","(-36, -60)","(26, -69)","(92, 9)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -69)","(337, -69)",16857
"(-20, 1)","(-37, -19)","(25, 55)","(-36, -59)","(26, -68)","(92, 10)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -68)","(337, -69)",16964
"(-20, 2)","(-37, -18)","(25, 56)","(-36, -58)","(26, -67)","(92, 11)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -67)","(337, -69)",17000
"(-20, 3)","(-37, -17)","(25, 57)","(-36, -57)","(26, -66)","(92, 12)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -66)","(337, -69)",17036
"(-20, 4)","(-37, -16)","(25, 58)","(-36, -56)","(26, -65)","(92, 13)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -65)","(337, -69)",17071
"(-20, 5)","(-37, -15)","(25, 59)","(-36, -55)","(26, -64)","(92, 14)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -64)","(337, -69)",17107
"(-20, 6)","(-37, -14)","(-36, -54)","(25, 60)","(26, -63)","(92, 15)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -63)","(337, -69)",17143
"(-20, 7)","(-37, -13)","(-36, -53)","(25, 61)","(26, -62)","(92, 16)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -62)","(337, -69)",17179
"(-20, 8)","(-37, -12)","(-36, -52)","(26, -61)","(25, 62)","(92, 17)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -61)","(337, -69)",17214
"(-20, 9)","(-37, -11)","(-36, -51)","(26, -60)","(25, 63)","(92, 18)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -60)","(337, -69)",17250
"(-20, 10)","(-37, -10)","(-36, -50)","(26, -59)","(25, 64)","(92, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(317, -59)","(337, -69)",17286
"(-21, 10)","(-38, -10)","(-37, -50)","(25, -59)","(24, 64)","(91, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(316, -59)","(337, -69)",17321
"(-22, 10)","(-39, -10)","(-38, -50)","(24, -59)","(23, 64)","(90, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(315, -59)","(337, -69)",17357
"(-23, 10)","(-40, -10)","(23, -59)","(-39, -50)","(22, 64)","(89, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(314, -59)","(337, -69)",17393
"(-24, 10)","(-41, -10)","(22, -59)","(-40, -50)","(21, 64)","(88, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(313, -59)","(337, -69)",17429
"(-25, 10)","(-42, -10)","(21, -59)","(-41, -50)","(20, 64)","(87, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(312, -59)","(337, -69)",17464
"(-26, 10)","(-43, -10)","(20, -59)","(-42, -50)","(19, 64)","(86, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(311, -59)","(337, -69)",17500
"(-27, 10)","(-44, -10)","(19, -59)","(-43, -50)","(18, 64)","(85, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(310, -59)","(337, -69)",17536
"(-28, 10)","(-45, -10)","(18, -59)","(17, 64)","(-44, -50)","(84, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(309, -59)","(337, -69)",17571
"(-29, 10)","(-46, -10)","(17, -59)","(16, 64)","(-45, -50)","(83, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(308, -59)","(337, -69)",17607
"(-30, 10)","(-47, -10)","(16, -59)","(15, 64)","(-46, -50)","(82, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(307, -59)","(337, -69)",17643
"(-31, 10)","(-48, -10)","(15, -59)","(14, 64)","(-47, -50)","(81, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(306, -59)","(337, -69)",17679
"(-32, 10)","(-49, -10)","(14, -59)","(13, 64)","(-48, -50)","(80, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(305, -59)","(337, -69)",17714
"(-33, 10)","(-50, -10)","(13, -59)","(12, 64)","(-49, -50)","(79, 19)","(-17, -20)","(-16, -60)","(45, 54)","(-77.0, 0.0)","(-78.0, 0.0)","(304, -59)","(337, -69)",17750
