P1_to_P2_relative_position,P1_to_obs_point_0_relative_position,P1_to_obs_point_1_relative_position,P1_to_obs_point_2_relative_position,P1_to_obs_point_3_relative_position,P1_to_obs_point_4_relative_position,P1_to_obs_point_5_relative_position,P1_to_obs_point_6_relative_position,P1_to_obs_point_7_relative_position,P1_to_obs_point_8_relative_position,P1_to_obs_point_9_relative_position,P1_to_obs_point_10_relative_position,P1_to_obs_point_11_relative_position,P1_to_obs_point_12_relative_position,P1_to_obs_point_13_relative_position,P1_to_obs_point_14_relative_position,P1_to_obs_point_15_relative_position,P1_to_obs_point_16_relative_position,P1_to_obs_point_17_relative_position,P1_to_obs_point_18_relative_position,P1_to_obs_point_19_relative_position,P1_to_obs_point_20_relative_position,P1_to_obs_point_21_relative_position,P1_to_obs_point_22_relative_position,P1_to_obs_point_23_relative_position,P1_to_obs_point_24_relative_position,P1_to_obs_point_25_relative_position,P1_to_obs_point_26_relative_position,P1_to_obs_point_27_relative_position,P1_to_obs_point_28_relative_position,P1_to_obs_point_29_relative_position,P1_to_obs_point_30_relative_position,P1_to_obs_point_31_relative_position,P1_to_obs_point_32_relative_position,P1_to_obs_point_33_relative_position,P1_to_obs_point_34_relative_position,P1_to_obs_point_35_relative_position,P1_to_obs_point_36_relative_position,P1_to_obs_point_37_relative_position,P1_to_obs_point_38_relative_position,P1_to_obs_point_39_relative_position,P1_to_obs_point_40_relative_position,P1_to_obs_point_41_relative_position,P1_to_obs_point_42_relative_position,P1_to_obs_point_43_relative_position,P1_to_obs_point_44_relative_position,P1_to_obs_point_45_relative_position,P1_to_obs_point_46_relative_position,P1_to_obs_point_47_relative_position,P1_to_obs_point_48_relative_position,P1_to_obs_point_49_relative_position,P2_to_obs_point_0_relative_position,P2_to_obs_point_1_relative_position,P2_to_obs_point_2_relative_position,P2_to_obs_point_3_relative_position,P2_to_obs_point_4_relative_position,P2_to_obs_point_5_relative_position,P2_to_obs_point_6_relative_position,P2_to_obs_point_7_relative_position,P2_to_obs_point_8_relative_position,P2_to_obs_point_9_relative_position,P2_to_obs_point_10_relative_position,P2_to_obs_point_11_relative_position,P2_to_obs_point_12_relative_position,P2_to_obs_point_13_relative_position,P2_to_obs_point_14_relative_position,P2_to_obs_point_15_relative_position,P2_to_obs_point_16_relative_position,P2_to_obs_point_17_relative_position,P2_to_obs_point_18_relative_position,P2_to_obs_point_19_relative_position,P2_to_obs_point_20_relative_position,P2_to_obs_point_21_relative_position,P2_to_obs_point_22_relative_position,P2_to_obs_point_23_relative_position,P2_to_obs_point_24_relative_position,P2_to_obs_point_25_relative_position,P2_to_obs_point_26_relative_position,P2_to_obs_point_27_relative_position,P2_to_obs_point_28_relative_position,P2_to_obs_point_29_relative_position,P2_to_obs_point_30_relative_position,P2_to_obs_point_31_relative_position,P2_to_obs_point_32_relative_position,P2_to_obs_point_33_relative_position,P2_to_obs_point_34_relative_position,P2_to_obs_point_35_relative_position,P2_to_obs_point_36_relative_position,P2_to_obs_point_37_relative_position,P2_to_obs_point_38_relative_position,P2_to_obs_point_39_relative_position,P2_to_obs_point_40_relative_position,P2_to_obs_point_41_relative_position,P2_to_obs_point_42_relative_position,P2_to_obs_point_43_relative_position,P2_to_obs_point_44_relative_position,P2_to_obs_point_45_relative_position,P2_to_obs_point_46_relative_position,P2_to_obs_point_47_relative_position,P2_to_obs_point_48_relative_position,P2_to_obs_point_49_relative_position,P1_to_goal_relative_position,P2_to_goal_relative_position,P1_action,P2_action,reward,timestamp_milliseconds
"(0, 1)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)",,,,,,,,,,,,,,,,"(-360, 53)","(-360, 52)",3,4,200,19250
"(0, 2)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 54)","(-360, 52)",3,4,200,19286
"(0, 3)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 55)","(-360, 52)",3,4,200,19321
"(0, 4)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 56)","(-360, 52)",3,4,200,19357
"(0, 5)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 57)","(-360, 52)",3,4,200,19393
"(0, 6)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 58)","(-360, 52)",3,4,200,19429
"(0, 7)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 59)","(-360, 52)",3,4,200,19464
"(0, 8)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 60)","(-360, 52)",3,4,200,19500
"(0, 9)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 61)","(-360, 52)",3,4,200,19536
"(0, 10)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 40)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,,,,,,,,,,"(-6, 14)","(-6, 15)","(-6, 16)","(-6, 17)","(-6, 18)","(-6, 19)","(-6, 20)","(-6, 21)","(-6, 22)","(-6, 23)","(-6, 24)","(-6, 25)","(-6, 26)","(-6, 27)","(-6, 28)","(-6, 29)","(-6, 30)","(-6, 31)","(-6, 32)","(-6, 33)","(-6, 34)","(-6, 35)","(-6, 36)","(-6, 37)","(-6, 38)","(-6, 39)","(-6, 41)","(-6, 42)","(-6, 43)","(-6, 44)","(-6, 45)","(-6, 46)","(-6, 47)","(-6, 48)","(-6, 49)",,,,,,,,,,,,,,,,"(-360, 62)","(-360, 52)",3,4,200,19571
